time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-01 00:00:00+00:00,5.0,5.0,24,7
2024-12-02 00:00:00+00:00,1.0,1.0,15,4
2024-12-03 00:00:00+00:00,5.0,3.0,46,7
2024-12-04 00:00:00+00:00,,,47,9
